id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,observacion
DOC0003420,SIN001140,Informe,True,True,2024-12-09,False,
DOC0003421,SIN001141,Denuncia,True,True,2024-05-25,False,
DOC0003422,SIN001141,Factura,True,True,2024-05-25,False,
DOC0003423,SIN001141,Informe,True,True,2024-05-26,False,
DOC0003424,SIN001142,Denuncia,True,True,2024-03-23,False,
DOC0003425,SIN001142,Factura,True,True,2024-03-24,False,
DOC0003426,SIN001142,Informe,True,True,2024-03-23,False,
DOC0003427,SIN001143,Denuncia,True,True,2024-01-09,False,
DOC0003428,SIN001143,Factura,True,True,2024-01-10,False,
DOC0003429,SIN001143,Informe,True,True,2024-01-09,False,
DOC0003430,SIN001144,Denuncia,True,True,2024-12-15,False,
DOC0003431,SIN001144,Factura,True,True,2024-12-16,False,
DOC0003432,SIN001144,Informe,True,True,2024-12-16,False,
DOC0003433,SIN001145,Denuncia,True,True,2024-11-26,False,
DOC0003434,SIN001145,Factura,True,True,2024-11-26,False,
DOC0003435,SIN001145,Informe,True,True,2024-11-28,False,
DOC0003436,SIN001146,Denuncia,True,True,2024-10-07,False,
DOC0003437,SIN001146,Factura,True,True,2024-10-11,False,
DOC0003438,SIN001146,Informe,True,True,2024-10-10,False,
DOC0003439,SIN001147,Denuncia,True,True,2024-06-29,False,
DOC0003440,SIN001147,Factura,True,True,2024-06-26,False,
DOC0003441,SIN001147,Informe,True,True,2024-06-29,False,
DOC0003442,SIN001148,Denuncia,True,True,2024-12-24,False,
DOC0003443,SIN001148,Factura,True,True,2024-12-26,False,
DOC0003444,SIN001148,Informe,True,True,2024-12-27,False,
DOC0003445,SIN001149,Denuncia,True,True,2024-05-29,False,
DOC0003446,SIN001149,Factura,True,True,2024-05-28,False,
DOC0003447,SIN001149,Informe,True,True,2024-05-28,False,
DOC0003448,SIN001150,Denuncia,True,True,2024-11-01,False,
DOC0003449,SIN001150,Factura,True,True,2024-11-03,False,
DOC0003450,SIN001150,Informe,True,True,2024-11-01,False,
DOC0003451,SIN001151,Denuncia,True,True,2024-12-10,False,
DOC0003452,SIN001151,Factura,True,True,2024-12-09,False,
DOC0003453,SIN001151,Informe,True,True,2024-12-11,False,
DOC0003454,SIN001152,Denuncia,True,True,2024-11-24,False,
DOC0003455,SIN001152,Factura,True,True,2024-11-23,False,
DOC0003456,SIN001152,Informe,True,True,2024-11-22,False,
DOC0003457,SIN001153,Denuncia,True,True,2024-08-10,False,
DOC0003458,SIN001153,Factura,True,True,2024-08-10,False,
DOC0003459,SIN001153,Informe,True,True,2024-08-06,False,
DOC0003460,SIN001154,Denuncia,True,True,2024-10-17,False,
DOC0003461,SIN001154,Factura,True,True,2024-10-21,False,
DOC0003462,SIN001154,Informe,True,True,2024-10-21,False,
DOC0003463,SIN001155,Denuncia,True,True,2024-12-11,False,
DOC0003464,SIN001155,Factura,True,True,2024-12-14,False,
DOC0003465,SIN001155,Informe,True,True,2024-12-13,False,
DOC0003466,SIN001156,Denuncia,True,True,2024-08-01,False,
DOC0003467,SIN001156,Factura,True,True,2024-08-02,False,
DOC0003468,SIN001156,Informe,True,True,2024-08-01,False,
DOC0003469,SIN001157,Denuncia,True,True,2024-09-25,False,
DOC0003470,SIN001157,Factura,True,True,2024-09-26,False,
DOC0003471,SIN001157,Informe,True,True,2024-09-28,False,
DOC0003472,SIN001158,Denuncia,True,True,2024-11-28,False,
DOC0003473,SIN001158,Factura,True,True,2024-11-27,False,
DOC0003474,SIN001158,Informe,True,True,2024-12-01,False,
DOC0003475,SIN001159,Denuncia,True,True,2024-06-01,False,
DOC0003476,SIN001159,Factura,True,True,2024-06-01,False,
DOC0003477,SIN001159,Informe,True,True,2024-06-01,False,
DOC0003478,SIN001160,Denuncia,True,True,2024-02-17,False,
DOC0003479,SIN001160,Factura,True,True,2024-02-18,False,
DOC0003480,SIN001160,Informe,True,True,2024-02-20,False,
DOC0003481,SIN001161,Denuncia,True,True,2025-07-27,False,
DOC0003482,SIN001161,Factura,True,True,2025-07-28,False,
DOC0003483,SIN001161,Informe,True,True,2025-07-30,False,
DOC0003484,SIN001162,Denuncia,True,True,2024-10-15,False,
DOC0003485,SIN001162,Factura,True,True,2024-10-16,False,
DOC0003486,SIN001162,Informe,True,True,2024-10-14,False,
DOC0003487,SIN001163,Denuncia,True,True,2025-04-02,False,
DOC0003488,SIN001163,Factura,True,True,2025-03-30,False,
DOC0003489,SIN001163,Informe,True,True,2025-03-30,False,
DOC0003490,SIN001164,Denuncia,True,True,2024-09-03,False,
DOC0003491,SIN001164,Factura,True,True,2024-09-03,False,
DOC0003492,SIN001164,Informe,True,True,2024-09-06,False,
DOC0003493,SIN001165,Denuncia,True,True,2024-12-30,False,
DOC0003494,SIN001165,Factura,True,True,2024-12-26,False,
DOC0003495,SIN001165,Informe,True,True,2024-12-26,False,
DOC0003496,SIN001166,Denuncia,True,True,2025-03-06,False,
DOC0003497,SIN001166,Factura,True,True,2025-03-07,False,
DOC0003498,SIN001166,Informe,True,True,2025-03-10,False,
DOC0003499,SIN001167,Denuncia,True,True,2025-01-26,False,
DOC0003500,SIN001167,Factura,True,True,2025-01-27,False,
DOC0003501,SIN001167,Informe,True,True,2025-01-29,False,
DOC0003502,SIN001168,Denuncia,True,True,2025-04-13,False,
DOC0003503,SIN001168,Factura,True,True,2025-04-10,False,
DOC0003504,SIN001168,Informe,True,True,2025-04-13,False,
DOC0003505,SIN001169,Denuncia,True,True,2025-10-02,False,
DOC0003506,SIN001169,Factura,True,True,2025-10-06,False,
DOC0003507,SIN001169,Informe,True,True,2025-10-05,False,
DOC0003508,SIN001170,Denuncia,True,True,2024-07-12,False,
DOC0003509,SIN001170,Factura,True,True,2024-07-13,False,
DOC0003510,SIN001170,Informe,True,True,2024-07-13,False,
DOC0003511,SIN001171,Denuncia,True,True,2025-10-21,False,
DOC0003512,SIN001171,Factura,True,True,2025-10-25,False,
DOC0003513,SIN001171,Informe,True,True,2025-10-22,False,
DOC0003514,SIN001172,Denuncia,True,True,2024-10-25,False,
DOC0003515,SIN001172,Factura,True,True,2024-10-24,False,
DOC0003516,SIN001172,Informe,True,True,2024-10-23,False,
DOC0003517,SIN001173,Denuncia,True,True,2024-11-16,False,
DOC0003518,SIN001173,Factura,True,True,2024-11-16,False,
DOC0003519,SIN001173,Informe,True,True,2024-11-15,False,
DOC0003520,SIN001174,Denuncia,True,True,2025-05-23,False,
DOC0003521,SIN001174,Factura,True,True,2025-05-20,False,
DOC0003522,SIN001174,Informe,True,True,2025-05-24,False,
DOC0003523,SIN001175,Denuncia,True,True,2025-07-26,False,
DOC0003524,SIN001175,Factura,True,True,2025-07-27,False,
DOC0003525,SIN001175,Informe,True,True,2025-07-26,False,
DOC0003526,SIN001176,Denuncia,True,True,2025-08-12,False,
DOC0003527,SIN001176,Factura,True,True,2025-08-17,False,
DOC0003528,SIN001176,Informe,True,True,2025-08-16,False,
DOC0003529,SIN001177,Denuncia,True,True,2024-08-26,False,
DOC0003530,SIN001177,Factura,True,True,2024-08-23,False,
DOC0003531,SIN001177,Informe,True,True,2024-08-28,False,
DOC0003532,SIN001178,Denuncia,True,True,2025-04-14,False,
DOC0003533,SIN001178,Factura,True,True,2025-04-13,False,
DOC0003534,SIN001178,Informe,True,True,2025-04-11,False,
DOC0003535,SIN001179,Denuncia,True,True,2024-10-09,False,
DOC0003536,SIN001179,Factura,True,True,2024-10-08,False,
DOC0003537,SIN001179,Informe,True,True,2024-10-06,False,
DOC0003538,SIN001180,Denuncia,True,True,2024-03-11,False,
DOC0003539,SIN001180,Factura,True,True,2024-03-11,False,
DOC0003540,SIN001180,Informe,True,True,2024-03-15,False,
DOC0003541,SIN001181,Denuncia,True,True,2025-02-19,False,
DOC0003542,SIN001181,Factura,True,True,2025-02-19,False,
DOC0003543,SIN001181,Informe,True,True,2025-02-14,False,
DOC0003544,SIN001182,Denuncia,True,True,2024-09-21,False,
DOC0003545,SIN001182,Factura,True,True,2024-09-21,False,
DOC0003546,SIN001182,Informe,True,True,2024-09-19,False,
DOC0003547,SIN001183,Denuncia,True,True,2024-04-03,False,
DOC0003548,SIN001183,Factura,True,True,2024-04-04,False,
DOC0003549,SIN001183,Informe,True,True,2024-04-04,False,
DOC0003550,SIN001184,Denuncia,True,True,2025-05-04,False,
DOC0003551,SIN001184,Factura,True,True,2025-05-05,False,
DOC0003552,SIN001184,Informe,True,True,2025-05-02,False,
DOC0003553,SIN001185,Denuncia,True,True,2025-09-24,False,
DOC0003554,SIN001185,Factura,True,True,2025-09-27,False,
DOC0003555,SIN001185,Informe,True,True,2025-09-26,False,
DOC0003556,SIN001186,Denuncia,True,True,2024-11-09,False,
DOC0003557,SIN001186,Factura,True,True,2024-11-09,False,
DOC0003558,SIN001186,Informe,True,True,2024-11-12,False,
DOC0003559,SIN001187,Denuncia,True,True,2024-07-13,False,
DOC0003560,SIN001187,Factura,True,True,2024-07-13,False,
DOC0003561,SIN001187,Informe,True,True,2024-07-15,False,
DOC0003562,SIN001188,Denuncia,True,True,2025-03-20,False,
DOC0003563,SIN001188,Factura,True,True,2025-03-15,False,
DOC0003564,SIN001188,Informe,True,True,2025-03-16,False,
DOC0003565,SIN001189,Denuncia,True,True,2025-01-19,False,
DOC0003566,SIN001189,Factura,True,True,2025-01-16,False,
DOC0003567,SIN001189,Informe,True,True,2025-01-18,False,
DOC0003568,SIN001190,Denuncia,True,True,2024-04-17,False,
DOC0003569,SIN001190,Factura,True,True,2024-04-19,False,
DOC0003570,SIN001190,Informe,True,True,2024-04-17,False,
DOC0003571,SIN001191,Denuncia,True,True,2024-11-23,False,
DOC0003572,SIN001191,Factura,True,True,2024-11-28,False,
DOC0003573,SIN001191,Informe,True,True,2024-11-25,False,
DOC0003574,SIN001192,Denuncia,True,True,2025-03-26,False,
DOC0003575,SIN001192,Factura,True,True,2025-03-28,False,
DOC0003576,SIN001192,Informe,True,True,2025-03-29,False,
DOC0003577,SIN001193,Denuncia,True,True,2024-06-19,False,
DOC0003578,SIN001193,Factura,True,True,2024-06-17,False,
DOC0003579,SIN001193,Informe,True,True,2024-06-15,False,
DOC0003580,SIN001194,Denuncia,True,True,2024-11-24,False,
DOC0003581,SIN001194,Factura,True,True,2024-11-23,False,
DOC0003582,SIN001194,Informe,True,True,2024-11-22,False,
DOC0003583,SIN001195,Denuncia,True,True,2025-06-25,False,
DOC0003584,SIN001195,Factura,True,True,2025-06-23,False,
DOC0003585,SIN001195,Informe,True,True,2025-06-27,False,
DOC0003586,SIN001196,Denuncia,True,True,2024-11-25,False,
DOC0003587,SIN001196,Factura,True,True,2024-11-26,False,
DOC0003588,SIN001196,Informe,True,True,2024-11-28,False,
DOC0003589,SIN001197,Denuncia,True,True,2024-12-26,False,
DOC0003590,SIN001197,Factura,True,True,2024-12-29,False,
DOC0003591,SIN001197,Informe,True,True,2024-12-26,False,
DOC0003592,SIN001198,Denuncia,True,True,2025-08-12,False,
DOC0003593,SIN001198,Factura,True,True,2025-08-11,False,
DOC0003594,SIN001198,Informe,True,True,2025-08-13,False,
DOC0003595,SIN001199,Denuncia,True,True,2024-11-06,False,
DOC0003596,SIN001199,Factura,True,True,2024-11-06,False,
DOC0003597,SIN001199,Informe,True,True,2024-11-07,False,
DOC0003598,SIN001200,Denuncia,True,True,2024-08-31,False,
DOC0003599,SIN001200,Factura,True,True,2024-08-29,False,
DOC0003600,SIN001200,Informe,True,True,2024-08-30,False,
DOC0003601,SIN001201,Denuncia,True,True,2025-02-12,False,
DOC0003602,SIN001201,Factura,True,True,2025-02-12,False,
DOC0003603,SIN001201,Informe,True,True,2025-02-14,False,
DOC0003604,SIN001202,Denuncia,True,True,2024-05-11,False,
DOC0003605,SIN001202,Factura,True,True,2024-05-12,False,
DOC0003606,SIN001202,Informe,True,True,2024-05-12,False,
DOC0003607,SIN001203,Denuncia,True,True,2024-06-29,False,
DOC0003608,SIN001203,Factura,True,True,2024-06-25,False,
DOC0003609,SIN001203,Informe,True,True,2024-06-27,False,
DOC0003610,SIN001204,Denuncia,True,True,2024-09-04,False,
DOC0003611,SIN001204,Factura,True,True,2024-09-04,False,
DOC0003612,SIN001204,Informe,True,True,2024-09-03,False,
DOC0003613,SIN001205,Denuncia,True,True,2024-11-22,False,
DOC0003614,SIN001205,Factura,True,True,2024-11-18,False,
DOC0003615,SIN001205,Informe,True,True,2024-11-17,False,
DOC0003616,SIN001206,Denuncia,True,True,2024-08-10,False,
DOC0003617,SIN001206,Factura,True,True,2024-08-15,False,
DOC0003618,SIN001206,Informe,True,True,2024-08-11,False,
DOC0003619,SIN001207,Denuncia,True,True,2025-04-12,False,
DOC0003620,SIN001207,Factura,True,True,2025-04-12,False,
DOC0003621,SIN001207,Informe,True,True,2025-04-12,False,
DOC0003622,SIN001208,Denuncia,True,True,2025-07-19,False,
DOC0003623,SIN001208,Factura,True,True,2025-07-20,False,
DOC0003624,SIN001208,Informe,True,True,2025-07-20,False,
DOC0003625,SIN001209,Denuncia,True,True,2025-04-09,False,
DOC0003626,SIN001209,Factura,True,True,2025-04-09,False,
DOC0003627,SIN001209,Informe,True,True,2025-04-08,False,
DOC0003628,SIN001210,Denuncia,True,True,2024-04-15,False,
DOC0003629,SIN001210,Factura,True,True,2024-04-14,False,
DOC0003630,SIN001210,Informe,True,True,2024-04-17,False,
DOC0003631,SIN001211,Denuncia,True,True,2024-08-19,False,
DOC0003632,SIN001211,Factura,True,True,2024-08-20,False,
DOC0003633,SIN001211,Informe,True,True,2024-08-24,False,
DOC0003634,SIN001212,Denuncia,True,True,2024-06-03,False,
DOC0003635,SIN001212,Factura,True,True,2024-06-05,False,
DOC0003636,SIN001212,Informe,True,True,2024-06-03,False,
DOC0003637,SIN001213,Denuncia,True,True,2024-09-07,False,
DOC0003638,SIN001213,Factura,True,True,2024-09-11,False,
DOC0003639,SIN001213,Informe,True,True,2024-09-11,False,
DOC0003640,SIN001214,Denuncia,True,True,2025-01-08,False,
DOC0003641,SIN001214,Factura,True,True,2025-01-05,False,
DOC0003642,SIN001214,Informe,True,True,2025-01-07,False,
DOC0003643,SIN001215,Denuncia,True,True,2025-01-11,False,
DOC0003644,SIN001215,Factura,True,True,2025-01-09,False,
DOC0003645,SIN001215,Informe,True,True,2025-01-11,False,
DOC0003646,SIN001216,Denuncia,True,True,2025-09-04,False,
DOC0003647,SIN001216,Factura,True,True,2025-09-08,False,
DOC0003648,SIN001216,Informe,True,True,2025-09-06,False,
DOC0003649,SIN001217,Denuncia,True,True,2025-07-27,False,
DOC0003650,SIN001217,Factura,True,True,2025-07-29,False,
DOC0003651,SIN001217,Informe,True,True,2025-08-01,False,
DOC0003652,SIN001218,Denuncia,True,True,2025-09-01,False,
DOC0003653,SIN001218,Factura,True,True,2025-08-31,False,
DOC0003654,SIN001218,Informe,True,True,2025-09-01,False,
DOC0003655,SIN001219,Denuncia,True,True,2025-03-05,False,
DOC0003656,SIN001219,Factura,True,True,2025-03-08,False,
DOC0003657,SIN001219,Informe,True,True,2025-03-10,False,
DOC0003658,SIN001220,Denuncia,True,True,2024-07-25,False,
DOC0003659,SIN001220,Factura,True,True,2024-07-26,False,
DOC0003660,SIN001220,Informe,True,True,2024-07-29,False,
DOC0003661,SIN001221,Denuncia,True,True,2025-03-26,False,
DOC0003662,SIN001221,Factura,True,True,2025-03-28,False,
DOC0003663,SIN001221,Informe,True,True,2025-03-26,False,
DOC0003664,SIN001222,Denuncia,True,True,2024-06-19,False,
DOC0003665,SIN001222,Factura,True,True,2024-06-15,False,
DOC0003666,SIN001222,Informe,True,True,2024-06-17,False,
DOC0003667,SIN001223,Denuncia,True,True,2025-10-11,False,
DOC0003668,SIN001223,Factura,True,True,2025-10-14,False,
DOC0003669,SIN001223,Informe,True,True,2025-10-15,False,
DOC0003670,SIN001224,Denuncia,True,True,2025-01-14,False,
DOC0003671,SIN001224,Factura,True,True,2025-01-14,False,
DOC0003672,SIN001224,Informe,True,True,2025-01-17,False,
DOC0003673,SIN001225,Denuncia,True,True,2024-12-27,False,
DOC0003674,SIN001225,Factura,True,True,2024-12-28,False,
DOC0003675,SIN001225,Informe,True,True,2024-12-26,False,
DOC0003676,SIN001226,Denuncia,True,True,2025-05-21,False,
DOC0003677,SIN001226,Factura,True,True,2025-05-19,False,
DOC0003678,SIN001226,Informe,True,True,2025-05-16,False,
DOC0003679,SIN001227,Denuncia,True,True,2025-10-14,False,
DOC0003680,SIN001227,Factura,True,True,2025-10-12,False,
DOC0003681,SIN001227,Informe,True,True,2025-10-12,False,
DOC0003682,SIN001228,Denuncia,True,True,2025-08-09,False,
DOC0003683,SIN001228,Factura,True,True,2025-08-08,False,
DOC0003684,SIN001228,Informe,True,True,2025-08-08,False,
DOC0003685,SIN001229,Denuncia,True,True,2025-03-10,False,
DOC0003686,SIN001229,Factura,True,True,2025-03-15,False,
DOC0003687,SIN001229,Informe,True,True,2025-03-12,False,
DOC0003688,SIN001230,Denuncia,True,True,2025-07-31,False,
DOC0003689,SIN001230,Factura,True,True,2025-07-28,False,
DOC0003690,SIN001230,Informe,True,True,2025-07-31,False,
DOC0003691,SIN001231,Denuncia,True,True,2025-07-29,False,
DOC0003692,SIN001231,Factura,True,True,2025-07-29,False,
DOC0003693,SIN001231,Informe,True,True,2025-08-02,False,
DOC0003694,SIN001232,Denuncia,True,True,2025-03-12,False,
DOC0003695,SIN001232,Factura,True,True,2025-03-13,False,
DOC0003696,SIN001232,Informe,True,True,2025-03-14,False,
DOC0003697,SIN001233,Denuncia,True,True,2025-08-22,False,
DOC0003698,SIN001233,Factura,True,True,2025-08-18,False,
DOC0003699,SIN001233,Informe,True,True,2025-08-22,False,
DOC0003700,SIN001234,Denuncia,True,True,2024-10-02,False,
DOC0003701,SIN001234,Factura,True,True,2024-09-30,False,
DOC0003702,SIN001234,Informe,True,True,2024-09-28,False,
DOC0003703,SIN001235,Denuncia,True,True,2024-03-08,False,
DOC0003704,SIN001235,Factura,True,True,2024-03-09,False,
DOC0003705,SIN001235,Informe,True,True,2024-03-05,False,
DOC0003706,SIN001236,Denuncia,True,True,2025-03-04,False,
DOC0003707,SIN001236,Factura,True,True,2025-03-03,False,
DOC0003708,SIN001236,Informe,True,True,2025-03-08,False,
DOC0003709,SIN001237,Denuncia,True,True,2025-02-24,False,
DOC0003710,SIN001237,Factura,True,True,2025-02-25,False,
DOC0003711,SIN001237,Informe,True,True,2025-02-28,False,
DOC0003712,SIN001238,Denuncia,True,True,2025-07-09,False,
DOC0003713,SIN001238,Factura,True,True,2025-07-07,False,
DOC0003714,SIN001238,Informe,True,True,2025-07-09,False,
DOC0003715,SIN001239,Denuncia,True,True,2025-05-21,False,
DOC0003716,SIN001239,Factura,True,True,2025-05-21,False,
DOC0003717,SIN001239,Informe,True,True,2025-05-16,False,
DOC0003718,SIN001240,Denuncia,True,True,2024-09-13,False,
DOC0003719,SIN001240,Factura,True,True,2024-09-14,False,
DOC0003720,SIN001240,Informe,True,True,2024-09-13,False,
DOC0003721,SIN001241,Denuncia,True,True,2025-04-17,False,
DOC0003722,SIN001241,Factura,True,True,2025-04-19,False,
DOC0003723,SIN001241,Informe,True,True,2025-04-17,False,
DOC0003724,SIN001242,Denuncia,True,True,2024-11-13,False,
DOC0003725,SIN001242,Factura,True,True,2024-11-18,False,
DOC0003726,SIN001242,Informe,True,True,2024-11-14,False,
DOC0003727,SIN001243,Denuncia,True,True,2024-09-04,False,
DOC0003728,SIN001243,Factura,True,True,2024-09-07,False,
DOC0003729,SIN001243,Informe,True,True,2024-09-08,False,
DOC0003730,SIN001244,Denuncia,True,True,2025-02-16,False,
DOC0003731,SIN001244,Factura,True,True,2025-02-19,False,
DOC0003732,SIN001244,Informe,True,True,2025-02-18,False,
DOC0003733,SIN001245,Denuncia,True,True,2025-01-04,False,
DOC0003734,SIN001245,Factura,True,True,2025-01-07,False,
DOC0003735,SIN001245,Informe,True,True,2025-01-02,False,
DOC0003736,SIN001246,Denuncia,True,True,2025-01-24,False,
DOC0003737,SIN001246,Factura,True,True,2025-01-24,False,
DOC0003738,SIN001246,Informe,True,True,2025-01-20,False,
DOC0003739,SIN001247,Denuncia,True,True,2025-03-30,False,
DOC0003740,SIN001247,Factura,True,True,2025-03-31,False,
DOC0003741,SIN001247,Informe,True,True,2025-03-27,False,
DOC0003742,SIN001248,Denuncia,True,True,2024-09-29,False,
DOC0003743,SIN001248,Factura,True,True,2024-10-02,False,
DOC0003744,SIN001248,Informe,True,True,2024-09-30,False,
DOC0003745,SIN001249,Denuncia,True,True,2024-12-06,False,
DOC0003746,SIN001249,Factura,True,True,2024-12-06,False,
DOC0003747,SIN001249,Informe,True,True,2024-12-05,False,
DOC0003748,SIN001250,Denuncia,True,True,2025-05-12,False,
DOC0003749,SIN001250,Factura,True,True,2025-05-12,False,
DOC0003750,SIN001250,Informe,True,True,2025-05-13,False,
DOC0003751,SIN001251,Denuncia,True,True,2024-06-28,False,
DOC0003752,SIN001251,Factura,True,True,2024-06-27,False,
DOC0003753,SIN001251,Informe,True,True,2024-06-24,False,
DOC0003754,SIN001252,Denuncia,True,True,2024-06-28,False,
DOC0003755,SIN001252,Factura,True,True,2024-06-28,False,
DOC0003756,SIN001252,Informe,True,True,2024-07-01,False,
DOC0003757,SIN001253,Denuncia,True,True,2024-08-26,False,
DOC0003758,SIN001253,Factura,True,True,2024-08-26,False,
DOC0003759,SIN001253,Informe,True,True,2024-08-27,False,
DOC0003760,SIN001254,Denuncia,True,True,2025-03-30,False,
DOC0003761,SIN001254,Factura,True,True,2025-03-28,False,
DOC0003762,SIN001254,Informe,True,True,2025-03-28,False,
DOC0003763,SIN001255,Denuncia,True,True,2025-02-21,False,
DOC0003764,SIN001255,Factura,True,True,2025-02-16,False,
DOC0003765,SIN001255,Informe,True,True,2025-02-17,False,
DOC0003766,SIN001256,Denuncia,True,True,2024-11-21,False,
DOC0003767,SIN001256,Factura,True,True,2024-11-20,False,
DOC0003768,SIN001256,Informe,True,True,2024-11-20,False,
DOC0003769,SIN001257,Denuncia,True,True,2024-11-10,False,
DOC0003770,SIN001257,Factura,True,True,2024-11-12,False,
DOC0003771,SIN001257,Informe,True,True,2024-11-10,False,
DOC0003772,SIN001258,Denuncia,True,True,2024-07-17,False,
DOC0003773,SIN001258,Factura,True,True,2024-07-20,False,
DOC0003774,SIN001258,Informe,True,True,2024-07-21,False,
DOC0003775,SIN001259,Denuncia,True,True,2025-01-26,False,
DOC0003776,SIN001259,Factura,True,True,2025-01-27,False,
DOC0003777,SIN001259,Informe,True,True,2025-01-24,False,
DOC0003778,SIN001260,Denuncia,True,True,2024-11-14,False,
DOC0003779,SIN001260,Factura,True,True,2024-11-15,False,
DOC0003780,SIN001260,Informe,True,True,2024-11-14,False,
DOC0003781,SIN001261,Denuncia,True,True,2025-02-15,False,
DOC0003782,SIN001261,Factura,True,True,2025-02-15,False,
DOC0003783,SIN001261,Informe,True,True,2025-02-16,False,
DOC0003784,SIN001262,Denuncia,True,True,2025-01-07,False,
DOC0003785,SIN001262,Factura,True,True,2025-01-07,False,
DOC0003786,SIN001262,Informe,True,True,2025-01-09,False,
DOC0003787,SIN001263,Denuncia,True,True,2024-06-09,False,
DOC0003788,SIN001263,Factura,True,True,2024-06-14,False,
DOC0003789,SIN001263,Informe,True,True,2024-06-13,False,
DOC0003790,SIN001264,Denuncia,True,True,2024-09-06,False,
DOC0003791,SIN001264,Factura,True,True,2024-09-03,False,
DOC0003792,SIN001264,Informe,True,True,2024-09-02,False,
DOC0003793,SIN001265,Denuncia,True,True,2024-09-10,False,
DOC0003794,SIN001265,Factura,True,True,2024-09-13,False,
DOC0003795,SIN001265,Informe,True,True,2024-09-12,False,
DOC0003796,SIN001266,Denuncia,True,True,2024-10-05,False,
DOC0003797,SIN001266,Factura,True,True,2024-10-04,False,
DOC0003798,SIN001266,Informe,True,True,2024-10-02,False,
DOC0003799,SIN001267,Denuncia,True,True,2024-12-10,False,
DOC0003800,SIN001267,Factura,True,True,2024-12-10,False,
DOC0003801,SIN001267,Informe,True,True,2024-12-13,False,
DOC0003802,SIN001268,Denuncia,True,True,2024-05-04,False,
DOC0003803,SIN001268,Factura,True,True,2024-05-06,False,
DOC0003804,SIN001268,Informe,True,True,2024-05-05,False,
DOC0003805,SIN001269,Denuncia,True,True,2024-07-13,False,
DOC0003806,SIN001269,Factura,True,True,2024-07-14,False,
DOC0003807,SIN001269,Informe,True,True,2024-07-13,False,
DOC0003808,SIN001270,Denuncia,True,True,2024-07-26,False,
DOC0003809,SIN001270,Factura,True,True,2024-07-25,False,
DOC0003810,SIN001270,Informe,True,True,2024-07-28,False,
DOC0003811,SIN001271,Denuncia,True,True,2024-12-30,False,
DOC0003812,SIN001271,Factura,True,True,2024-12-29,False,
DOC0003813,SIN001271,Informe,True,True,2025-01-01,False,
DOC0003814,SIN001272,Denuncia,True,True,2025-04-29,False,
DOC0003815,SIN001272,Factura,True,True,2025-04-25,False,
DOC0003816,SIN001272,Informe,True,True,2025-04-27,False,
DOC0003817,SIN001273,Denuncia,True,True,2024-11-10,False,
DOC0003818,SIN001273,Factura,True,True,2024-11-10,False,
DOC0003819,SIN001273,Informe,True,True,2024-11-09,False,
DOC0003820,SIN001274,Denuncia,True,True,2025-01-08,False,
DOC0003821,SIN001274,Factura,True,True,2025-01-05,False,
DOC0003822,SIN001274,Informe,True,True,2025-01-07,False,
DOC0003823,SIN001275,Denuncia,True,True,2025-10-22,False,
DOC0003824,SIN001275,Factura,True,True,2025-10-23,False,
DOC0003825,SIN001275,Informe,True,True,2025-10-18,False,
DOC0003826,SIN001276,Denuncia,True,True,2025-03-03,False,
DOC0003827,SIN001276,Factura,True,True,2025-03-03,False,
DOC0003828,SIN001276,Informe,True,True,2025-03-04,False,
DOC0003829,SIN001277,Denuncia,True,True,2025-03-04,False,
DOC0003830,SIN001277,Factura,True,True,2025-03-02,False,
DOC0003831,SIN001277,Informe,True,True,2025-03-01,False,
DOC0003832,SIN001278,Denuncia,True,True,2025-04-17,False,
DOC0003833,SIN001278,Factura,True,True,2025-04-20,False,
DOC0003834,SIN001278,Informe,True,True,2025-04-20,False,
DOC0003835,SIN001279,Denuncia,True,True,2025-02-06,False,
DOC0003836,SIN001279,Factura,True,True,2025-02-06,False,
DOC0003837,SIN001279,Informe,True,True,2025-02-07,False,
DOC0003838,SIN001280,Denuncia,True,True,2025-07-23,False,
DOC0003839,SIN001280,Factura,True,True,2025-07-23,False,
DOC0003840,SIN001280,Informe,True,True,2025-07-27,False,
DOC0003841,SIN001281,Denuncia,True,True,2025-09-05,False,
DOC0003842,SIN001281,Factura,True,True,2025-09-04,False,
DOC0003843,SIN001281,Informe,True,True,2025-09-08,False,
DOC0003844,SIN001282,Denuncia,True,True,2024-11-14,False,
DOC0003845,SIN001282,Factura,True,True,2024-11-17,False,
DOC0003846,SIN001282,Informe,True,True,2024-11-13,False,
DOC0003847,SIN001283,Denuncia,True,True,2025-07-10,False,
DOC0003848,SIN001283,Factura,True,True,2025-07-08,False,
DOC0003849,SIN001283,Informe,True,True,2025-07-12,False,
DOC0003850,SIN001284,Denuncia,True,True,2025-04-05,False,
DOC0003851,SIN001284,Factura,True,True,2025-04-04,False,
DOC0003852,SIN001284,Informe,True,True,2025-03-31,False,
DOC0003853,SIN001285,Denuncia,True,True,2025-10-27,False,
DOC0003854,SIN001285,Factura,True,True,2025-11-01,False,
DOC0003855,SIN001285,Informe,True,True,2025-11-01,False,
DOC0003856,SIN001286,Denuncia,True,True,2024-08-23,False,
DOC0003857,SIN001286,Factura,True,True,2024-08-24,False,
DOC0003858,SIN001286,Informe,True,True,2024-08-23,False,
DOC0003859,SIN001287,Denuncia,True,True,2024-07-26,False,
